case_id,comment,screen_on,brightness,digital,logo,rim_state,rdygo,turn_left,turn_right,ring,recv_timeout,delay_after,send_ok,recv_ok,read_ok,recv_hex,read_hex,verdict,checks,elapsed_s,timestamp
4004,,1,6,100,1,1,1,0,2,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 3D 36 33 33 33 33 33 33 33 33 33 33 33 33 33 EF 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 3D 36 33 33 33 33 33 64 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 0, 'turn_right': 2, 'ring': 1}",2.48,2025-08-27 23:06:45
4005,,1,6,100,1,1,1,0,2,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 3D 38 33 33 33 33 33 33 33 33 33 33 33 33 33 8F 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 3D 38 33 33 33 33 33 3F 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 0, 'turn_right': 2, 'ring': 2}",2.356,2025-08-27 23:06:47
4006,,1,6,100,1,1,1,1,0,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 5D 33 33 33 33 33 33 33 33 33 33 33 33 33 33 0F 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 5D 33 33 33 33 33 33 F4 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 1, 'turn_right': 0, 'ring': 0}",2.321,2025-08-27 23:06:50
4007,,1,6,100,1,1,1,1,0,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 5D 35 33 33 33 33 33 33 33 33 33 33 33 33 33 51 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 5D 35 33 33 33 33 33 05 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 1, 'turn_right': 0, 'ring': 1}",2.325,2025-08-27 23:06:52
4008,,1,6,100,1,1,1,1,0,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 40 33 33 33 17 5D 37 33 33 33 33 33 33 33 33 33 33 33 33 33 65 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 5D 37 33 33 33 33 33 A1 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 1, 'turn_right': 0, 'ring': 2}",2.439,2025-08-27 23:06:55
4009,,1,6,100,1,1,1,1,1,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 17 DD 33 33 33 33 33 33 33 33 33 33 33 33 33 33 7C 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 DD 33 33 33 33 33 33 DD 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 1, 'turn_right': 1, 'ring': 0}",2.654,2025-08-27 23:06:57
4010,,1,6,100,1,1,1,1,1,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 DD 35 33 33 33 33 33 33 33 33 33 33 33 33 33 66 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 DD 35 33 33 33 33 33 2C 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 1, 'turn_right': 1, 'ring': 1}",2.347,2025-08-27 23:07:00
4011,,1,6,100,1,1,1,1,1,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 17 DD 37 33 33 33 33 33 33 33 33 33 33 33 33 33 E3 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 DD 37 33 33 33 33 33 88 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 1, 'turn_right': 1, 'ring': 2}",2.405,2025-08-27 23:07:02
4012,,1,6,100,1,1,1,1,2,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 5D 34 33 33 33 33 33 33 33 33 33 33 33 33 33 3F 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 5D 34 33 33 33 33 33 57 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 1, 'turn_right': 2, 'ring': 0}",2.296,2025-08-27 23:07:04
4013,,1,6,100,1,1,1,1,2,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 5D 36 33 33 33 33 33 33 33 33 33 33 33 33 33 FE 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 5D 36 33 33 33 33 33 F3 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 1, 'turn_right': 2, 'ring': 1}",2.322,2025-08-27 23:07:07
4014,,1,6,100,1,1,1,1,2,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 17 5D 38 33 33 33 33 33 33 33 33 33 33 33 33 33 DA 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 5D 38 33 33 33 33 33 A8 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 1, 'turn_right': 2, 'ring': 2}",2.397,2025-08-27 23:07:09
4015,,1,6,100,1,1,1,2,0,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 7D 33 33 33 33 33 33 33 33 33 33 33 33 33 33 0B 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 7D 33 33 33 33 33 33 79 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 2, 'turn_right': 0, 'ring': 0}",2.362,2025-08-27 23:07:11
4016,,1,6,100,1,1,1,2,0,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 7D 35 33 33 33 33 33 33 33 33 33 33 33 33 33 55 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 7D 35 33 33 33 33 33 88 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 2, 'turn_right': 0, 'ring': 1}",2.473,2025-08-27 23:07:14
4017,,1,6,100,1,1,1,2,0,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 17 7D 37 33 33 33 33 33 33 33 33 33 33 33 33 33 D0 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 7D 37 33 33 33 33 33 2C 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 2, 'turn_right': 0, 'ring': 2}",2.465,2025-08-27 23:07:16
4018,,1,6,100,1,1,1,2,1,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 39 33 33 33 40 33 33 33 17 FD 33 33 33 33 33 33 33 33 33 33 33 33 33 33 EC 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 FD 33 33 33 33 33 33 50 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 2, 'turn_right': 1, 'ring': 0}",2.39,2025-08-27 23:07:19
4019,,1,6,100,1,1,1,2,1,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 FD 35 33 33 33 33 33 33 33 33 33 33 33 33 33 62 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 FD 35 33 33 33 33 33 A1 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 2, 'turn_right': 1, 'ring': 1}",2.612,2025-08-27 23:07:21
4020,,1,6,100,1,1,1,2,1,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 39 33 33 33 40 33 33 33 17 FD 37 33 33 33 33 33 33 33 33 33 33 33 33 33 12 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 FD 37 33 33 33 33 33 05 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 2, 'turn_right': 1, 'ring': 2}",2.374,2025-08-27 23:07:24
4021,,1,6,100,1,1,1,2,2,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 17 7D 34 33 33 33 33 33 33 33 33 33 33 33 33 33 7F 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 7D 34 33 33 33 33 33 DA 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 2, 'turn_right': 2, 'ring': 0}",2.702,2025-08-27 23:07:26
4022,,1,6,100,1,1,1,2,2,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 7D 36 33 33 33 33 33 33 33 33 33 33 33 33 33 FA 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 7D 36 33 33 33 33 33 7E 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 2, 'turn_right': 2, 'ring': 1}",2.297,2025-08-27 23:07:29
4023,,1,6,100,1,1,1,2,2,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 17 7D 38 33 33 33 33 33 33 33 33 33 33 33 33 33 DE 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 7D 38 33 33 33 33 33 25 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 2, 'turn_right': 2, 'ring': 2}",2.288,2025-08-27 23:07:31
4024,,1,6,100,1,1,2,0,0,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 39 33 33 33 40 33 33 33 17 45 33 33 33 33 33 33 33 33 33 33 33 33 33 33 BD 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 45 33 33 33 33 33 33 98 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 0, 'turn_right': 0, 'ring': 0}",2.303,2025-08-27 23:07:33
4025,,1,6,100,1,1,2,0,0,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 45 35 33 33 33 33 33 33 33 33 33 33 33 33 33 52 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 45 35 33 33 33 33 33 69 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 0, 'turn_right': 0, 'ring': 1}",2.312,2025-08-27 23:07:36
4026,,1,6,100,1,1,2,0,0,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 45 37 33 33 33 33 33 33 33 33 33 33 33 33 33 93 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 45 37 33 33 33 33 33 CD 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 0, 'turn_right': 0, 'ring': 2}",2.434,2025-08-27 23:07:38
4027,,1,6,100,1,1,2,0,1,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 C5 33 33 33 33 33 33 33 33 33 33 33 33 33 33 3B 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 C5 33 33 33 33 33 33 B1 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 0, 'turn_right': 1, 'ring': 0}",2.705,2025-08-27 23:07:41
4028,,1,6,100,1,1,2,0,1,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 C5 35 33 33 33 33 33 33 33 33 33 33 33 33 33 65 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 C5 35 33 33 33 33 33 40 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 0, 'turn_right': 1, 'ring': 1}",2.676,2025-08-27 23:07:43
4029,,1,6,100,1,1,2,0,1,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 C5 37 33 33 33 33 33 33 33 33 33 33 33 33 33 A4 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 C5 37 33 33 33 33 33 E4 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 0, 'turn_right': 1, 'ring': 2}",2.348,2025-08-27 23:07:46
4030,,1,6,100,1,1,2,0,2,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 17 45 34 33 33 33 33 33 33 33 33 33 33 33 33 33 78 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 45 34 33 33 33 33 33 3B 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 0, 'turn_right': 2, 'ring': 0}",2.405,2025-08-27 23:07:48
4031,,1,6,100,1,1,2,0,2,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 45 36 33 33 33 33 33 33 33 33 33 33 33 33 33 FD 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 45 36 33 33 33 33 33 9F 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 0, 'turn_right': 2, 'ring': 1}",2.363,2025-08-27 23:07:51
4032,,1,6,100,1,1,2,0,2,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 17 45 38 33 33 33 33 33 33 33 33 33 33 33 33 33 D9 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 45 38 33 33 33 33 33 C4 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 0, 'turn_right': 2, 'ring': 2}",2.345,2025-08-27 23:07:53
4033,,1,6,100,1,1,2,1,0,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 65 33 33 33 33 33 33 33 33 33 33 33 33 33 33 08 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 65 33 33 33 33 33 33 15 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 0, 'ring': 0}",2.366,2025-08-27 23:07:55
4034,,1,6,100,1,1,2,1,0,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 65 35 33 33 33 33 33 33 33 33 33 33 33 33 33 56 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 65 35 33 33 33 33 33 E4 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 0, 'ring': 1}",2.333,2025-08-27 23:07:58
4035,,1,6,100,1,1,2,1,0,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 65 37 33 33 33 33 33 33 33 33 33 33 33 33 33 97 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 65 37 33 33 33 33 33 40 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 0, 'ring': 2}",2.534,2025-08-27 23:08:00
4036,,1,6,100,1,1,2,1,1,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 17 E5 33 33 33 33 33 33 33 33 33 33 33 33 33 33 7B 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 E5 33 33 33 33 33 33 3C 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 1, 'ring': 0}",2.293,2025-08-27 23:08:03
4037,,1,6,100,1,1,2,1,1,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 40 33 33 33 17 E5 35 33 33 33 33 33 33 33 33 33 33 33 33 33 94 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 E5 35 33 33 33 33 33 CD 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 1, 'ring': 1}",2.376,2025-08-27 23:08:05
4038,,1,6,100,1,1,2,1,1,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 37 33 33 33 40 33 33 33 17 E5 37 33 33 33 33 33 33 33 33 33 33 33 33 33 C1 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 E5 37 33 33 33 33 33 69 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 1, 'ring': 2}",2.311,2025-08-27 23:08:07
4039,,1,6,100,1,1,2,1,2,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 40 33 33 33 17 65 34 33 33 33 33 33 33 33 33 33 33 33 33 33 7C 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 65 34 33 33 33 33 33 B6 55,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 1, 'turn_right': 2, 'ring': 0}",2.755,2025-08-27 23:08:10
